id,fecha,usuario,texto
2007602596379537775,2026-01-03 23:58:53+00:00,EdgardoTrovador,"@natalymorillos Nataly, nadie de ustedes han dicho nada de las cajas de banana con sorpresa. Complicidad que repulsa? Y no hay nada que decir de Maduro, aquí, lo grave, no es la detención de Maduro, lo condenable es la invasión territorial. No seas básica, mija."
2007602594970030401,2026-01-03 23:58:52+00:00,grok,"@Sinsentido402 @MaxdLasse Sí, la imagen parece real. Reportes de CNN y AP confirman la captura de Nicolás Maduro por fuerzas estadounidenses el 3 de enero de 2026, con fotos y videos similares de él siendo escoltado por agentes DEA."
2007602594508902643,2026-01-03 23:58:52+00:00,Artudito_R2D2,"@edufeiok HAMAS entrego a todos los rehenes, CFK está presa y Maduro capturado, ahora sí vas a descorchar Feinman?"
2007602593372205322,2026-01-03 23:58:52+00:00,FerCastroSpain,"@ahorraconmarta Sólo basta comparar a Putin tratando de derrocar a Zelensky en Ucrania con la operación Maduro. Analistas, ejercitense 🤣🤣🤣"
2007602592239759506,2026-01-03 23:58:52+00:00,RicardoGandugl6,Brasil Colombia y Uruguay salen a respaldar al dictador Maduro comunistas HDP
2007586063876010289,2026-01-03 22:53:11+00:00,WallStreetApes,"Venezuelans are crying on their knees thanking Trump and America for freeing them from Nicolas Maduro  I added English subtitles so you can understand them  “The people cry for their freedom, thanks to the United States for freeing us”  “The hero, thank you Donald Trump” https://t.co/UdRUI6W2aG"
2007602592122384664,2026-01-03 23:58:52+00:00,EstebanRojasR73,"@RTVCnoticias Pero no, Cepeda. Maduro era un dictador que robó elecciones. Entonces…."
2007602590331343108,2026-01-03 23:58:51+00:00,rkrdozzz,"@El_Krypto_Arg @moca_lucesitas Ese fue criticado por destruir de forma deliberada una ciudad. Este otro si fue criticado por detener una invasión (Superman habría impulsado que los venezolanos se libraran por medios propios, no defendería a maduro ni tampoco a la invasión de estados unidos) https://t.co/xD0OH3CWyN"
2007602589366661562,2026-01-03 23:58:51+00:00,Zaidamarte1,"@MorenoGuillermo Por qué usted cuando maduro perdió las elecciones , no salió en defensa de los venezolanos y pidió a los derechos internacionales que intervengan?????  Apoyador de dictadura"
2007602588808884229,2026-01-03 23:58:51+00:00,johan_salaza,@HarveyColchado Ahora va decir que gracias a él capturaron a a maduro
2007602588422709268,2026-01-03 23:58:51+00:00,caballero_fe00,"Oramos por Venezuela, por el futuro y por el bienestar de todos sus hijos.  #Venezuela #Maduro #EEUU https://t.co/5DgUZioCm4"
2007602587944792326,2026-01-03 23:58:51+00:00,CSantillan94,@TwKillins @AlertaNews24 Okay entonces te pregunto que opinas de lo que paso y de la captura de maduro
2007602586413871453,2026-01-03 23:58:50+00:00,politicodelared,¡No se dobla! ☝🏻  🔴 #DelcyRodríguez llamó a los venezolanos a resguardar su soberanía y defender la independencia nacional 🚨🇻🇪  https://t.co/g8bF4gVn5f
2007602586195767512,2026-01-03 23:58:50+00:00,sofiedgAC,@abrahamendieta Tierra de paz? Creo que te falta leer mucho sobre cómo llegó a ser dictador maduro o mejor dicho Chávez leer historia sobre América latina no te hará daño para que veas que aquí lo que menos puedes decir es que es tierra de paz
2007602586032198121,2026-01-03 23:58:50+00:00,Carito13440640,@sandra_chindoy Si un pueblo produce papas. Debe aprender a vivir libremente y con dignidad comercializando su producto.  No que aprovechen unos cuantos zurdos vividores oprimiendo al país  como lo hicieron Chavez y Maduro. Cierto...???
2007602583620477398,2026-01-03 23:58:50+00:00,vonabi01,"la gente q apoya a maduro y levanta la bandera comunista desde su casa ventilada,la justicia social no existe, anda al chaco a laburar y ayudar a la gente noble para q salgan adelante, aparte dicen ""trump saqueador"" se piensan que es todo gratis No se puede arreglar todo con paz"
2007602582164820017,2026-01-03 23:58:49+00:00,Isabelle0071,@liusivaya 🇷🇺🇨🇳🇺🇸 negociaron y dejaron caer a Maduro y tomaron el país.
2007602579853979984,2026-01-03 23:58:49+00:00,ChepoEchavarria,"@000021227e @AlertaNews24 Todos los seguidores de Nicolás Maduro que se vayan a vivir a Cuba qué buscan en Venezuela, son m mantenidos por Madura por eso lo defienden por huevones"
2007602578851549413,2026-01-03 23:58:48+00:00,AxolotlAndyMX,@Le_13arri23 Le dan una visa Estadounidense y Maduro vuelve a Caracas un hombre libre mañana.
2007602578658639926,2026-01-03 23:58:48+00:00,Roberto94975477,"@FreddyOliviery @ONU_es Maduro es un dictador que perdió en las urnas, Ucrania una de Oceanía, no sea imbecil"
2007602577865879678,2026-01-03 23:58:48+00:00,AlbertoRodNews,Traslado de Maduro a Nueva York genera festejos ante la corte y protestas en Times Square https://t.co/u5axW97tTt
2007602576708214852,2026-01-03 23:58:48+00:00,JesuKripto,@hippyygoat Fol Maduro PUto https://t.co/pEurSRyvE5
2007602575986790549,2026-01-03 23:58:48+00:00,hectorjgl,A Maduro lo recibió la brisa fría del invierno en Nueva York. Espero que haya sentido la frialdad del viento y se dé cuenta de que más nunca sentirá la calidez de un día en Caracas. https://t.co/jRVkOn79ID
2007602575122800776,2026-01-03 23:58:48+00:00,Coffejean08,"2026 inicia con todo, maduro capturado?, vegeta se nos casa? https://t.co/MZLGUBRVbA https://t.co/fYSbs9q0JZ"
2007602573960982614,2026-01-03 23:58:47+00:00,beltrandelrio,"Maduro y su esposa son llevados al Metropolitan Detention Center, en Brooklyn, Nueva York, donde estarán recluido durante el arranque del proceso penal en su contra."
